Author_Year,Tree_Series_ID,Dated_Year,Dated_Year_BP,Dating Method,Reported_Data_Type,Age_Corrected_D14C,Age_Corrected_D14C_Error,Fraction_Modern,Fraction_Modern_Error,Radiocarbon_Age,Radiocarbon_Age_Error,d13C,Site_Location_Place_Name,Country,Latitude,Longitude,Elevation,Genus,Species,EW_LW_WW,Extraction_Method,Holocellulose_Alphacellulose,AMS_Lab,Accession_No,IntChron_ID,Data_Quality,Source,Notes,Tech 1,Tech 2,Year 0 Check,Cellulose Type Check
Brehm_21,TAT-C13,1842,108.0,Crossdate,14CAge,-3.61,1.62,0.996,0.00162,134,13,NaN,Tattershall Castle,England,53.1,-0.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,81581.1.1,Int_69_11,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,TAT-C13,1843,107.0,Crossdate,14CAge,-3.73,1.74,0.996,0.00174,134,14,NaN,Tattershall Castle,England,53.1,-0.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,81582.1.1,Int_69_11,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,TAT-C13,1844,106.0,Crossdate,14CAge,-4.47,1.62,0.996,0.00162,139,13,NaN,Tattershall Castle,England,53.1,-0.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,81583.1.1,Int_69_11,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,TAT-C13,1845,105.0,Crossdate,14CAge,-2.86,1.74,0.997,0.00174,125,14,NaN,Tattershall Castle,England,53.1,-0.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,81584.1.1,Int_69_11,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,TAT-C13,1846,104.0,Crossdate,14CAge,-4.22,1.62,0.996,0.00162,135,13,NaN,Tattershall Castle,England,53.1,-0.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,81585.1.1,Int_69_11,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,TAT-C13,1847,103.0,Crossdate,14CAge,-3.22,1.74,0.997,0.00174,126,14,NaN,Tattershall Castle,England,53.1,-0.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,81586.1.1,Int_69_11,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,TAT-C13,1848,102.0,Crossdate,14CAge,-4.21,1.62,0.996,0.00162,133,13,NaN,Tattershall Castle,England,53.1,-0.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,81587.1.1,Int_69_11,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,TAT-C13,1849,101.0,Crossdate,14CAge,-3.46,1.74,0.997,0.00174,126,14,NaN,Tattershall Castle,England,53.1,-0.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,81588.1.2,Int_69_11,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1850,100.0,Crossdate,14CAge,-3.09,1.62,0.997,0.00162,122,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85351.1.2,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1850,100.0,Crossdate,14CAge,-1.72,1.62,0.998,0.00162,111,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85351.1.1,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,TAT-C13,1850,100.0,Crossdate,14CAge,-3.33,1.74,0.997,0.00174,124,14,NaN,Tattershall Castle,England,53.1,-0.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,81589.1.2,Int_69_11,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1851,99.0,Crossdate,14CAge,-4.32,1.62,0.996,0.00162,131,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85352.1.1,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1852,98.0,Crossdate,14CAge,-5.93,1.62,0.994,0.00162,143,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85353.1.1,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1853,97.0,Crossdate,14CAge,-2.83,1.62,0.997,0.00162,117,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85354.1.1,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1854,96.0,Crossdate,14CAge,-6.66,1.62,0.993,0.00162,147,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85355.1.2,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1854,96.0,Crossdate,14CAge,-4.44,1.62,0.996,0.00162,129,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85355.1.1,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1855,95.0,Crossdate,14CAge,-6.66,1.62,0.993,0.00162,146,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85356.1.1,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1856,94.0,Crossdate,14CAge,-5.54,1.62,0.994,0.00162,136,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85357.1.1,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1857,93.0,Crossdate,14CAge,-2.44,1.62,0.998,0.00162,110,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85358.1.1,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1858,92.0,Crossdate,14CAge,-4.79,1.62,0.995,0.00162,128,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85359.1.2,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1858,92.0,Crossdate,14CAge,-7.52,1.62,0.992,0.00162,150,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85359.1.1,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1859,91.0,Crossdate,14CAge,-4.17,1.62,0.996,0.00162,122,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85360.1.1,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1860,90.0,Crossdate,14CAge,-4.91,1.62,0.995,0.00162,127,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85361.1.1,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1861,89.0,Crossdate,14CAge,-5.40,1.62,0.995,0.00162,130,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85362.1.1,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1862,88.0,Crossdate,14CAge,-4.90,1.62,0.995,0.00162,125,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85363.1.2,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1862,88.0,Crossdate,14CAge,-5.52,1.62,0.994,0.00162,130,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85363.1.1,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1863,87.0,Crossdate,14CAge,-7.75,1.62,0.992,0.00162,147,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85364.1.1,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1864,86.0,Crossdate,14CAge,-9.22,1.62,0.991,0.00162,158,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85365.1.1,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1865,85.0,Crossdate,14CAge,-5.51,1.62,0.994,0.00162,127,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85366.1.1,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1866,84.0,Crossdate,14CAge,-7.74,1.62,0.992,0.00162,144,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85367.1.2,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1866,84.0,Crossdate,14CAge,-5.88,1.62,0.994,0.00162,129,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85367.1.1,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1867,83.0,Crossdate,14CAge,-7.61,1.62,0.992,0.00162,142,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85368.1.1,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1868,82.0,Crossdate,14CAge,-5.87,1.62,0.994,0.00162,127,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85369.1.1,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1869,81.0,Crossdate,14CAge,-4.51,1.62,0.995,0.00162,115,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85370.1.1,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1870,80.0,Crossdate,14CAge,-6.61,1.62,0.993,0.00162,131,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85371.1.2,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1870,80.0,Crossdate,14CAge,-7.35,1.62,0.993,0.00162,137,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85371.1.1,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1871,79.0,Crossdate,14CAge,-5.99,1.62,0.994,0.00162,125,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85372.1.1,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1872,78.0,Crossdate,14CAge,-7.84,1.62,0.992,0.00162,139,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85373.1.1,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1873,77.0,Crossdate,14CAge,-8.82,1.62,0.991,0.00162,146,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85374.1.1,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1874,76.0,Crossdate,14CAge,-7.95,1.62,0.992,0.00162,138,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85375.1.2,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1874,76.0,Crossdate,14CAge,-8.94,1.62,0.991,0.00162,146,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85375.1.1,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1875,75.0,Crossdate,14CAge,-8.07,1.62,0.992,0.00162,138,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85376.1.1,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1876,74.0,Crossdate,14CAge,-8.93,1.62,0.991,0.00162,144,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85377.1.1,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1877,73.0,Crossdate,14CAge,-8.07,1.62,0.992,0.00162,136,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85378.1.1,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1878,72.0,Crossdate,14CAge,-8.56,1.62,0.991,0.00162,139,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85379.1.2,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1878,72.0,Crossdate,14CAge,-9.17,1.62,0.991,0.00162,144,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85379.1.1,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1879,71.0,Crossdate,14CAge,-9.29,1.62,0.991,0.00162,144,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85380.1.1,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1880,70.0,Crossdate,14CAge,-5.58,1.62,0.994,0.00162,113,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85381.1.1,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1881,69.0,Crossdate,14CAge,-5.58,1.62,0.994,0.00162,112,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85382.1.1,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1882,68.0,Crossdate,14CAge,-5.33,1.62,0.995,0.00162,109,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85383.1.2,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1882,68.0,Crossdate,14CAge,-6.69,1.62,0.993,0.00162,120,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85383.1.1,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1883,67.0,Crossdate,14CAge,-8.05,1.62,0.992,0.00162,130,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85384.1.1,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1884,66.0,Crossdate,14CAge,-7.92,1.62,0.992,0.00162,128,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85385.1.1,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1885,65.0,Crossdate,14CAge,-5.19,1.62,0.995,0.00162,105,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85386.1.1,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1886,64.0,Crossdate,14CAge,-6.92,1.62,0.993,0.00162,118,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85387.1.2,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1886,64.0,Crossdate,14CAge,-8.90,1.62,0.991,0.00162,134,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85387.1.1,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1887,63.0,Crossdate,14CAge,-5.56,1.62,0.994,0.00162,106,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85388.1.1,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1888,62.0,Crossdate,14CAge,-9.14,1.62,0.991,0.00162,134,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85389.1.1,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1889,61.0,Crossdate,14CAge,-4.81,1.62,0.995,0.00162,98,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85390.1.1,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1890,60.0,Crossdate,14CAge,-5.30,1.62,0.995,0.00162,101,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85391.1.2,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1890,60.0,Crossdate,14CAge,-8.27,1.62,0.992,0.00162,125,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85391.1.1,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1891,59.0,Crossdate,14CAge,-4.43,1.62,0.996,0.00162,93,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85392.1.1,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1892,58.0,Crossdate,14CAge,-6.28,1.62,0.994,0.00162,107,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85393.1.1,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1893,57.0,Crossdate,14CAge,-2.44,1.62,0.998,0.00162,75,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85394.1.1,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1894,56.0,Crossdate,14CAge,-2.68,1.62,0.997,0.00162,76,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85395.1.2,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1894,56.0,Crossdate,14CAge,-5.16,1.62,0.995,0.00162,96,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85395.1.1,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1895,55.0,Crossdate,14CAge,-5.28,1.62,0.995,0.00162,96,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85396.1.1,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1896,54.0,Crossdate,14CAge,-9.48,1.62,0.991,0.00162,129,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85397.1.1,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1897,53.0,Crossdate,14CAge,-6.39,1.62,0.994,0.00162,103,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85398.1.1,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1898,52.0,Crossdate,14CAge,-7.99,1.62,0.992,0.00162,115,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85399.1.2,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1898,52.0,Crossdate,14CAge,-6.26,1.62,0.994,0.00162,101,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85399.1.1,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1899,51.0,Crossdate,14CAge,-4.90,1.62,0.995,0.00162,89,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85400.1.1,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1900,50.0,Crossdate,14CAge,-9.84,1.62,0.990,0.00162,128,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85401.1.1,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1901,49.0,Crossdate,14CAge,-5.76,1.74,0.994,0.00174,94,14,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85402.1.1,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1902,48.0,Crossdate,14CAge,-5.26,1.62,0.995,0.00162,89,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85403.1.2,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1902,48.0,Crossdate,14CAge,-6.99,1.62,0.993,0.00162,103,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85403.1.1,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1903,47.0,Crossdate,14CAge,-4.02,1.74,0.996,0.00174,78,14,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85404.1.1,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1904,46.0,Crossdate,14CAge,-9.58,1.74,0.990,0.00174,122,14,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85405.1.1,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1905,45.0,Crossdate,14CAge,-7.48,1.74,0.993,0.00174,104,14,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85406.1.1,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1906,44.0,Crossdate,14CAge,-9.94,1.62,0.990,0.00162,123,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85407.1.2,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
Brehm_21,SYD-M22,1906,44.0,Crossdate,14CAge,-9.94,1.62,0.990,0.00162,123,13,NaN,Sydenham House,England,50.6,-4.2,NaN,Quercus,spp,WW,Base-Acid-Base-Bleach,Holocellulose ,ETH,85407.1.1,Int_69_9,Good,https://doi.org/10.1038/s41561-020-00674-0 ,,,GS,JM,
